record_id,record_description,st_template_version,st_panel_code,tumor,dose,schedule,st_passage,transplant_date,treatment_date,treatment_end_date,technician,study_end_date,group,dataset,dataset_date,day,mouse,diameter_x,diameter_y,unexpect_event,event_comment,reason,status,weight,cage_a_wt,cage_b_wt,solid_tumor_data_complete,record_complete,redcap_event_name
1816-OS1-1-B21-B1,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,MCG018 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,zhang,3/1/2021,B,Time point 4,1/11/2021,21,B1,6.29,6.11,,,,,18,88,89,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-B21-B2,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,MCG018 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,zhang,3/1/2021,B,Time point 4,1/11/2021,21,B2,6.22,5.91,1 - Death/euthanasia possibly treatment related,this mouse has been sac'ed on 2/22/2021 due to sick.,,,18,88,89,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-B21-B3,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,MCG018 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,zhang,3/1/2021,B,Time point 4,1/11/2021,21,B3,8.02,6.71,,,,,17,88,89,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-B21-B4,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,MCG018 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,zhang,3/1/2021,B,Time point 4,1/11/2021,21,B4,8.59,5.82,,,,,19,88,89,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-B21-B5,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,MCG018 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,zhang,3/1/2021,B,Time point 4,1/11/2021,21,B5,5.86,5.53,,,,,17,88,89,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-B29-A1,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,MCG018 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,zhang,3/1/2021,B,Time point 5,1/19/2021,29,A1,11.11,7.81,,,,,18,88,89,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-B29-A2,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,MCG018 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,zhang,3/1/2021,B,Time point 5,1/19/2021,29,A2,8.35,7.12,,,,,17,88,89,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-B29-A3,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,MCG018 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,zhang,3/1/2021,B,Time point 5,1/19/2021,29,A3,10.98,10.31,,,,,18,88,89,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-B29-A4,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,MCG018 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,zhang,3/1/2021,B,Time point 5,1/19/2021,29,A4,7.87,7.52,,,,,18,88,89,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-B29-A5,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,MCG018 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,zhang,3/1/2021,B,Time point 5,1/19/2021,29,A5,9.36,7.34,,,,,17,88,89,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-B29-B1,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,MCG018 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,zhang,3/1/2021,B,Time point 5,1/19/2021,29,B1,6.84,6.61,,,,,18,88,89,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-B29-B2,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,MCG018 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,zhang,3/1/2021,B,Time point 5,1/19/2021,29,B2,6.61,5.88,1 - Death/euthanasia possibly treatment related,this mouse has been sac'ed on 2/22/2021 due to sick.,,,18,88,89,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-B29-B3,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,MCG018 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,zhang,3/1/2021,B,Time point 5,1/19/2021,29,B3,9.21,7.09,,,,,17,88,89,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-B29-B4,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,MCG018 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,zhang,3/1/2021,B,Time point 5,1/19/2021,29,B4,9.41,6.72,,,,,19,88,89,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-B29-B5,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,MCG018 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,zhang,3/1/2021,B,Time point 5,1/19/2021,29,B5,6.39,5.97,,,,,17,88,89,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-B35-A2,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,MCG018 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,zhang,3/1/2021,B,Time point 6,1/25/2021,35,A2,9.48,7.67,,,,,18,52,90,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-B35-A4,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,MCG018 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,zhang,3/1/2021,B,Time point 6,1/25/2021,35,A4,8.12,7.71,,,,,17,52,90,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-B35-A5,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,MCG018 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,zhang,3/1/2021,B,Time point 6,1/25/2021,35,A5,9.41,7.64,,,,,17,52,90,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-B35-B1,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,MCG018 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,zhang,3/1/2021,B,Time point 6,1/25/2021,35,B1,6.92,6.73,,,,,19,52,90,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-B35-B2,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,MCG018 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,zhang,3/1/2021,B,Time point 6,1/25/2021,35,B2,6.51,5.91,1 - Death/euthanasia possibly treatment related,this mouse has been sac'ed on 2/22/2021 due to sick.,,,18,52,90,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-B35-B3,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,MCG018 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,zhang,3/1/2021,B,Time point 6,1/25/2021,35,B3,10.97,7.46,,,,,17,52,90,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-B35-B4,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,MCG018 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,zhang,3/1/2021,B,Time point 6,1/25/2021,35,B4,10.61,6.53,,,,,19,52,90,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-B35-B5,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,MCG018 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,zhang,3/1/2021,B,Time point 6,1/25/2021,35,B5,6.67,6.06,,,,,17,52,90,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-B42-A2,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,MCG018 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,zhang,3/1/2021,B,Time point 7,2/1/2021,42,A2,10.33,8.35,,,,,18,53,90,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-B42-A4,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,MCG018 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,zhang,3/1/2021,B,Time point 7,2/1/2021,42,A4,8.86,8.67,,,,,18,53,90,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-B42-A5,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,MCG018 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,zhang,3/1/2021,B,Time point 7,2/1/2021,42,A5,9.68,7.88,,,,,17,53,90,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-B42-B1,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,MCG018 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,zhang,3/1/2021,B,Time point 7,2/1/2021,42,B1,7.09,6.89,,,,,19,53,90,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-B42-B2,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,MCG018 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,zhang,3/1/2021,B,Time point 7,2/1/2021,42,B2,6.65,6.18,1 - Death/euthanasia possibly treatment related,this mouse has been sac'ed on 2/22/2021 due to sick.,,,18,53,90,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-B42-B3,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,MCG018 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,zhang,3/1/2021,B,Time point 7,2/1/2021,42,B3,11.86,8.91,,,,,17,53,90,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-B42-B4,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,MCG018 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,zhang,3/1/2021,B,Time point 7,2/1/2021,42,B4,11.41,7.62,,,,,19,53,90,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-B42-B5,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,MCG018 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,zhang,3/1/2021,B,Time point 7,2/1/2021,42,B5,6.72,6.31,,,,,17,53,90,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-B49-A4,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,MCG018 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,zhang,3/1/2021,B,Time point 8,2/8/2021,49,A4,9.45,8.81,,,,,18,36,74,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-B49-A5,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,MCG018 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,zhang,3/1/2021,B,Time point 8,2/8/2021,49,A5,9.81,8.21,,,,,18,36,74,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-B49-B1,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,MCG018 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,zhang,3/1/2021,B,Time point 8,2/8/2021,49,B1,7.55,7.16,,,,,20,36,74,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-B49-B2,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,MCG018 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,zhang,3/1/2021,B,Time point 8,2/8/2021,49,B2,6.71,6.29,1 - Death/euthanasia possibly treatment related,this mouse has been sac'ed on 2/22/2021 due to sick.,,,17,36,74,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-B49-B4,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,MCG018 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,zhang,3/1/2021,B,Time point 8,2/8/2021,49,B4,12.28,8.45,,,,,19,36,74,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-B49-B5,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,MCG018 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,zhang,3/1/2021,B,Time point 8,2/8/2021,49,B5,7.28,6.42,,,,,18,36,74,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-B53-A5,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,MCG018 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,zhang,3/1/2021,B,Time point 9,2/12/2021,53,A5,9.82,8.89,,,,,17,17,52,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-B53-B1,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,MCG018 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,zhang,3/1/2021,B,Time point 9,2/12/2021,53,B1,7.48,7.12,,,,,18,17,52,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-B53-B2,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,MCG018 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,zhang,3/1/2021,B,Time point 9,2/12/2021,53,B2,6.65,6.31,1 - Death/euthanasia possibly treatment related,this mouse has been sac'ed on 2/22/2021 due to sick.,,,17,17,52,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-B53-B5,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,MCG018 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,zhang,3/1/2021,B,Time point 9,2/12/2021,53,B5,8.33,7.93,,,,,17,17,52,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-B63-A5,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,MCG018 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,zhang,3/1/2021,B,Time point 10,2/22/2021,63,A5,10.12,9.21,,,,,18,18,49,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-B63-B1,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,MCG018 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,zhang,3/1/2021,B,Time point 10,2/22/2021,63,B1,7.95,7.48,,,,,18,18,49,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-B63-B2,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,MCG018 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,zhang,3/1/2021,B,Time point 10,2/22/2021,63,B2,6.89,6.34,1 - Death/euthanasia possibly treatment related,this mouse has been sac'ed on 2/22/2021 due to sick.,,,14,18,49,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-B63-B5,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,MCG018 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,zhang,3/1/2021,B,Time point 10,2/22/2021,63,B5,8.78,8.36,,,,,17,18,49,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-B70-B1,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,MCG018 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,zhang,3/1/2021,B,Time point 11,3/1/2021,70,B1,8.61,8.16,,,,,17,0,34,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-B70-B5,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,MCG018 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,zhang,3/1/2021,B,Time point 11,3/1/2021,70,B5,9.31,9.17,,,,,17,0,34,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C0-A1,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 1,12/21/2020,0,A1,5.61,5.47,,,,,17,87,89,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C0-A2,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 1,12/21/2020,0,A2,6.24,5.23,,,,,17,87,89,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C0-A3,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 1,12/21/2020,0,A3,5.72,5.38,,,,,17,87,89,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C0-A4,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 1,12/21/2020,0,A4,6.08,5.91,,,,,19,87,89,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C0-A5,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 1,12/21/2020,0,A5,5.41,5.19,,,,,17,87,89,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C0-B1,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 1,12/21/2020,0,B1,6.37,5.89,,,,,20,87,89,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C0-B2,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 1,12/21/2020,0,B2,5.39,5.27,,,,,17,87,89,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C0-B3,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 1,12/21/2020,0,B3,5.79,5.48,,,,,17,87,89,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C0-B4,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 1,12/21/2020,0,B4,6.06,5.18,,,,,17,87,89,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C0-B5,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 1,12/21/2020,0,B5,5.59,5.27,,,,,18,87,89,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C7-A1,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 2,12/28/2020,7,A1,7.37,6.62,,,,,18,92,89,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C7-A2,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 2,12/28/2020,7,A2,7.07,6.79,,,,,18,92,89,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C7-A3,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 2,12/28/2020,7,A3,6.51,6.43,,,,,18,92,89,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C7-A4,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 2,12/28/2020,7,A4,7.63,7.42,,,,,20,92,89,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C7-A5,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 2,12/28/2020,7,A5,6.92,6.36,,,,,18,92,89,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C7-B1,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 2,12/28/2020,7,B1,7.18,6.59,,,,,20,92,89,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C7-B2,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 2,12/28/2020,7,B2,6.14,5.96,,,,,17,92,89,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C7-B3,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 2,12/28/2020,7,B3,7.15,6.85,,,,,17,92,89,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C7-B4,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 2,12/28/2020,7,B4,7.09,6.19,,,,,17,92,89,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C7-B5,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 2,12/28/2020,7,B5,7.32,6.31,,,,,18,92,89,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C14-A1,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 3,1/4/2021,14,A1,7.56,7.05,,,,,19,92,91,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C14-A2,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 3,1/4/2021,14,A2,8.51,7.46,,,,,17,92,91,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C14-A3,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 3,1/4/2021,14,A3,6.96,6.81,,,,,18,92,91,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C14-A4,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 3,1/4/2021,14,A4,8.77,8.68,,,,,20,92,91,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C14-A5,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 3,1/4/2021,14,A5,7.15,6.51,,,,,18,92,91,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C14-B1,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 3,1/4/2021,14,B1,8.28,7.19,,,,,20,92,91,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C14-B2,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 3,1/4/2021,14,B2,6.97,6.61,,,,,17,92,91,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C14-B3,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 3,1/4/2021,14,B3,7.89,7.82,,,,,18,92,91,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C14-B4,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 3,1/4/2021,14,B4,8.37,6.85,,,,,17,92,91,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C14-B5,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 3,1/4/2021,14,B5,7.28,6.18,,,,,19,92,91,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C21-A1,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 4,1/11/2021,21,A1,8.08,7.18,,,,,19,92,90,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C21-A2,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 4,1/11/2021,21,A2,8.94,7.64,,,,,17,92,90,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C21-A3,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 4,1/11/2021,21,A3,7.72,7.38,,,,,18,92,90,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C21-A4,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 4,1/11/2021,21,A4,9.38,9.25,,,,,20,92,90,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C21-A5,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 4,1/11/2021,21,A5,7.39,6.96,,,,,18,92,90,2,2,sarcoma_and_renal_arm_6
1816-OS1-1-C21-B1,Data - Solid Tumor ,Version 1.4,1816-OS1-1,OS1,SYD988 6mg/kg  IP,Day 0 x1,23,11/18/2020,12/21/2020,12/21/2020,Zhang,3/1/2021,C,Time point 4,1/11/2021,21,B1,8.61,7.39,,,,,20,92,90,2,2,sarcoma_and_renal_arm_6
